"Model","Region","Scenario","Year","Item","Variable","value"
"IMAGE","ANZ","SSP5","2010","WHT","YECC",0
"MAgPIE","ANZ","SSP5","2010","WHT","YECC",0
"IMAGE","CAN","SSP5","2010","WHT","YECC",0
"IMAGE","CHN","SSP5","2010","WHT","YECC",0
"MAgPIE","CHN","SSP5","2010","WHT","YECC",0
"IMAGE","EUR","SSP5","2010","WHT","YECC",0
"MAgPIE","EUR","SSP5","2010","WHT","YECC",0
"IMAGE","FSU","SSP5","2010","WHT","YECC",0
"MAgPIE","FSU","SSP5","2010","WHT","YECC",0
"IMAGE","IND","SSP5","2010","WHT","YECC",0
"MAgPIE","IND","SSP5","2010","WHT","YECC",0
"IMAGE","MEN","SSP5","2010","WHT","YECC",0
"MAgPIE","MEN","SSP5","2010","WHT","YECC",0
"IMAGE","OAS","SSP5","2010","WHT","YECC",0
"IMAGE","OSA","SSP5","2010","WHT","YECC",0
"IMAGE","USA","SSP5","2010","WHT","YECC",0
"IMAGE","WLD","SSP5","2010","WHT","YECC",0
"MAgPIE","WLD","SSP5","2010","WHT","YECC",0
"FAO","ANZ","FAO Historical","2010","WHT","AREA",13561762
"FAO","CAN","FAO Historical","2010","WHT","AREA",8296100
"FAO","CHN","FAO Historical","2010","WHT","AREA",24257900
"FAO","EUR","FAO Historical","2010","WHT","AREA",27530876
"FAO","FSU","FAO Historical","2010","WHT","AREA",45670001
"FAO","IND","FAO Historical","2010","WHT","AREA",28457400
"FAO","MEN","FAO Historical","2010","WHT","AREA",25066292
"FAO","OAS","FAO Historical","2010","WHT","AREA",12845478
"FAO","OSA","FAO Historical","2010","WHT","AREA",5580776
"FAO","USA","FAO Historical","2010","WHT","AREA",19270930
"FAO","WLD","FAO Historical","2010","WHT","AREA",215943064
"IMAGE","ANZ","SSP2_noT_CO2","2010","WHT","AREA",19135357.8125
"IMAGE","CAN","SSP2_noT_CO2","2010","WHT","AREA",13958718.75
"IMAGE","CHN","SSP2_noT_CO2","2010","WHT","AREA",22751637.5
"IMAGE","EUR","SSP2_noT_CO2","2010","WHT","AREA",46500431.25
"IMAGE","FSU","SSP2_noT_CO2","2010","WHT","AREA",67488134.375
"IMAGE","IND","SSP2_noT_CO2","2010","WHT","AREA",28168653.125
"IMAGE","MEN","SSP2_noT_CO2","2010","WHT","AREA",43185321.875
"IMAGE","OAS","SSP2_noT_CO2","2010","WHT","AREA",12205913.28125
"IMAGE","OSA","SSP2_noT_CO2","2010","WHT","AREA",8702592.57049561
"IMAGE","USA","SSP2_noT_CO2","2010","WHT","AREA",20618562.5
"IMAGE","WLD","SSP2_noT_CO2","2010","WHT","AREA",291077975
"IMAGE","ANZ","SSP2_noT_CO2","2010","WHT","YECC",1.02019000053406
"IMAGE","CAN","SSP2_noT_CO2","2010","WHT","YECC",1.02514505386353
"IMAGE","CHN","SSP2_noT_CO2","2010","WHT","YECC",1.0030620098114
"IMAGE","EUR","SSP2_noT_CO2","2010","WHT","YECC",1.0031261742615
"IMAGE","FSU","SSP2_noT_CO2","2010","WHT","YECC",1.02051370317161
"IMAGE","IND","SSP2_noT_CO2","2010","WHT","YECC",1.01347494125366
"IMAGE","MEN","SSP2_noT_CO2","2010","WHT","YECC",0.986443226503464
"IMAGE","OAS","SSP2_noT_CO2","2010","WHT","YECC",1.0132110118866
"IMAGE","OSA","SSP2_noT_CO2","2010","WHT","YECC",1.01546361325522
"IMAGE","USA","SSP2_noT_CO2","2010","WHT","YECC",1.01805198192596
"IMAGE","WLD","SSP2_noT_CO2","2010","WHT","YECC",1.00952303409576
"IMAGE","ANZ","SSP2_noT_noCO2","2010","WHT","AREA",19148226.5625
"IMAGE","CAN","SSP2_noT_noCO2","2010","WHT","AREA",13989284.375
"IMAGE","CHN","SSP2_noT_noCO2","2010","WHT","AREA",22755626.5625
"IMAGE","EUR","SSP2_noT_noCO2","2010","WHT","AREA",46552385.9375
"IMAGE","FSU","SSP2_noT_noCO2","2010","WHT","AREA",67579496.09375
"IMAGE","IND","SSP2_noT_noCO2","2010","WHT","AREA",28284512.5
"IMAGE","MEN","SSP2_noT_noCO2","2010","WHT","AREA",43245632.8125
"IMAGE","OAS","SSP2_noT_noCO2","2010","WHT","AREA",12234385.15625
"IMAGE","OSA","SSP2_noT_noCO2","2010","WHT","AREA",8714449.93743896
"IMAGE","USA","SSP2_noT_noCO2","2010","WHT","AREA",20638129.6875
"IMAGE","WLD","SSP2_noT_noCO2","2010","WHT","AREA",291521900
"IMAGE","ANZ","SSP2_noT_noCO2","2010","WHT","YECC",1.01908302307129
"IMAGE","CAN","SSP2_noT_noCO2","2010","WHT","YECC",1.02347099781036
"IMAGE","CHN","SSP2_noT_noCO2","2010","WHT","YECC",1.00213599205017
"IMAGE","EUR","SSP2_noT_noCO2","2010","WHT","YECC",1.0021152608362
"IMAGE","FSU","SSP2_noT_noCO2","2010","WHT","YECC",1.01872913465886
"IMAGE","IND","SSP2_noT_noCO2","2010","WHT","YECC",1.01111400127411
"IMAGE","MEN","SSP2_noT_noCO2","2010","WHT","YECC",0.98539333102783
"IMAGE","OAS","SSP2_noT_noCO2","2010","WHT","YECC",1.00932002067566
"IMAGE","OSA","SSP2_noT_noCO2","2010","WHT","YECC",1.01431831889149
"IMAGE","USA","SSP2_noT_noCO2","2010","WHT","YECC",1.01693999767303
"IMAGE","WLD","SSP2_noT_noCO2","2010","WHT","YECC",1.00821197032928
"IMAGE","ANZ","SSP2_noTCrops_CO2","2010","WHT","AREA",19574765.625
"IMAGE","CAN","SSP2_noTCrops_CO2","2010","WHT","AREA",14398179.6875
"IMAGE","CHN","SSP2_noTCrops_CO2","2010","WHT","AREA",22710915.625
"IMAGE","EUR","SSP2_noTCrops_CO2","2010","WHT","AREA",46692587.5
"IMAGE","FSU","SSP2_noTCrops_CO2","2010","WHT","AREA",69074368.75
"IMAGE","IND","SSP2_noTCrops_CO2","2010","WHT","AREA",28683806.25
"IMAGE","MEN","SSP2_noTCrops_CO2","2010","WHT","AREA",42285414.0625
"IMAGE","OAS","SSP2_noTCrops_CO2","2010","WHT","AREA",12305807.03125
"IMAGE","OSA","SSP2_noTCrops_CO2","2010","WHT","AREA",8852326.04446411
"IMAGE","USA","SSP2_noTCrops_CO2","2010","WHT","AREA",20947692.1875
"IMAGE","WLD","SSP2_noTCrops_CO2","2010","WHT","AREA",293993125
"IMAGE","ANZ","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","CAN","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","CHN","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","EUR","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","FSU","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","IND","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","MEN","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","OAS","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","OSA","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","USA","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","WLD","SSP2_noTCrops_CO2","2010","WHT","YECC",1
"IMAGE","ANZ","SSP2_T_CO2","2010","WHT","AREA",19135357.8125
"IMAGE","CAN","SSP2_T_CO2","2010","WHT","AREA",13958718.75
"IMAGE","CHN","SSP2_T_CO2","2010","WHT","AREA",22751637.5
"IMAGE","EUR","SSP2_T_CO2","2010","WHT","AREA",46500431.25
"IMAGE","FSU","SSP2_T_CO2","2010","WHT","AREA",67488134.375
"IMAGE","IND","SSP2_T_CO2","2010","WHT","AREA",28168653.125
"IMAGE","MEN","SSP2_T_CO2","2010","WHT","AREA",43185321.875
"IMAGE","OAS","SSP2_T_CO2","2010","WHT","AREA",12205913.28125
"IMAGE","OSA","SSP2_T_CO2","2010","WHT","AREA",8702592.57049561
"IMAGE","USA","SSP2_T_CO2","2010","WHT","AREA",20618562.5
"IMAGE","WLD","SSP2_T_CO2","2010","WHT","AREA",291077975
"IMAGE","ANZ","SSP2_T_CO2","2010","WHT","YECC",1.02019000053406
"IMAGE","CAN","SSP2_T_CO2","2010","WHT","YECC",1.02514505386353
"IMAGE","CHN","SSP2_T_CO2","2010","WHT","YECC",1.0030620098114
"IMAGE","EUR","SSP2_T_CO2","2010","WHT","YECC",1.0031261742615
"IMAGE","FSU","SSP2_T_CO2","2010","WHT","YECC",1.02051370317161
"IMAGE","IND","SSP2_T_CO2","2010","WHT","YECC",1.01347494125366
"IMAGE","MEN","SSP2_T_CO2","2010","WHT","YECC",0.986443226503464
"IMAGE","OAS","SSP2_T_CO2","2010","WHT","YECC",1.0132110118866
"IMAGE","OSA","SSP2_T_CO2","2010","WHT","YECC",1.01546361325522
"IMAGE","USA","SSP2_T_CO2","2010","WHT","YECC",1.01805198192596
"IMAGE","WLD","SSP2_T_CO2","2010","WHT","YECC",1.00952303409576
"IMAGE","ANZ","SSP2_T_noCO2","2010","WHT","AREA",19148226.5625
"IMAGE","CAN","SSP2_T_noCO2","2010","WHT","AREA",13989284.375
"IMAGE","CHN","SSP2_T_noCO2","2010","WHT","AREA",22755626.5625
"IMAGE","EUR","SSP2_T_noCO2","2010","WHT","AREA",46552385.9375
"IMAGE","FSU","SSP2_T_noCO2","2010","WHT","AREA",67579496.09375
"IMAGE","IND","SSP2_T_noCO2","2010","WHT","AREA",28284512.5
"IMAGE","MEN","SSP2_T_noCO2","2010","WHT","AREA",43245632.8125
"IMAGE","OAS","SSP2_T_noCO2","2010","WHT","AREA",12234385.15625
"IMAGE","OSA","SSP2_T_noCO2","2010","WHT","AREA",8714449.93743896
"IMAGE","USA","SSP2_T_noCO2","2010","WHT","AREA",20638129.6875
"IMAGE","WLD","SSP2_T_noCO2","2010","WHT","AREA",291521900
"IMAGE","ANZ","SSP2_T_noCO2","2010","WHT","YECC",1.01908302307129
"IMAGE","CAN","SSP2_T_noCO2","2010","WHT","YECC",1.02347099781036
"IMAGE","CHN","SSP2_T_noCO2","2010","WHT","YECC",1.00213599205017
"IMAGE","EUR","SSP2_T_noCO2","2010","WHT","YECC",1.0021152608362
"IMAGE","FSU","SSP2_T_noCO2","2010","WHT","YECC",1.01872913465886
"IMAGE","IND","SSP2_T_noCO2","2010","WHT","YECC",1.01111400127411
"IMAGE","MEN","SSP2_T_noCO2","2010","WHT","YECC",0.98539333102783
"IMAGE","OAS","SSP2_T_noCO2","2010","WHT","YECC",1.00932002067566
"IMAGE","OSA","SSP2_T_noCO2","2010","WHT","YECC",1.01431831889149
"IMAGE","USA","SSP2_T_noCO2","2010","WHT","YECC",1.01693999767303
"IMAGE","WLD","SSP2_T_noCO2","2010","WHT","YECC",1.00821197032928
"Fischer et al. 2014","ANZ","Fischer et al. 2014","2010","WHT","AREA",13561762
"Fischer et al. 2014","CAN","Fischer et al. 2014","2010","WHT","AREA",8296100
"Fischer et al. 2014","CHN","Fischer et al. 2014","2010","WHT","AREA",24257900
"Fischer et al. 2014","EUR","Fischer et al. 2014","2010","WHT","AREA",27530876
"Fischer et al. 2014","FSU","Fischer et al. 2014","2010","WHT","AREA",45670001
"Fischer et al. 2014","IND","Fischer et al. 2014","2010","WHT","AREA",28457400
"Fischer et al. 2014","MEN","Fischer et al. 2014","2010","WHT","AREA",25066292
"Fischer et al. 2014","OAS","Fischer et al. 2014","2010","WHT","AREA",12845478
"Fischer et al. 2014","OSA","Fischer et al. 2014","2010","WHT","AREA",5580776
"Fischer et al. 2014","USA","Fischer et al. 2014","2010","WHT","AREA",19270930
"Fischer et al. 2014","WLD","Fischer et al. 2014","2010","WHT","AREA",2.22e+08
"FAO","ANZ","FAO baseline","2010","WHT","AREA",12674000
"FAO","CAN","FAO baseline","2010","WHT","AREA",9372166.66666667
"FAO","CHN","FAO baseline","2010","WHT","AREA",29620333.3333333
"FAO","EUR","FAO baseline","2010","WHT","AREA",33861333.3333334
"FAO","FSU","FAO baseline","2010","WHT","AREA",38573500
"FAO","IND","FAO baseline","2010","WHT","AREA",26569166.6666667
"FAO","MEN","FAO baseline","2010","WHT","AREA",25867666.6666667
"FAO","OAS","FAO baseline","2010","WHT","AREA",12186166.6666667
"FAO","OSA","FAO baseline","2010","WHT","AREA",7741000
"FAO","USA","FAO baseline","2010","WHT","AREA",20281666.6666667
"FAO","WLD","FAO baseline","2010","WHT","AREA",222340333.333333
"IMAGE","ANZ","SSP2_noT_CO2","2015","WHT","AREA",19445779.6875
"IMAGE","CAN","SSP2_noT_CO2","2015","WHT","AREA",13671985.9375
"IMAGE","CHN","SSP2_noT_CO2","2015","WHT","AREA",21672326.5625
"IMAGE","EUR","SSP2_noT_CO2","2015","WHT","AREA",46226832.8125
"IMAGE","FSU","SSP2_noT_CO2","2015","WHT","AREA",65443560.9375
"IMAGE","IND","SSP2_noT_CO2","2015","WHT","AREA",28333153.125
"IMAGE","MEN","SSP2_noT_CO2","2015","WHT","AREA",45277957.8125
"IMAGE","OAS","SSP2_noT_CO2","2015","WHT","AREA",12214403.90625
"IMAGE","OSA","SSP2_noT_CO2","2015","WHT","AREA",8599748.12316895
"IMAGE","USA","SSP2_noT_CO2","2015","WHT","AREA",20458307.8125
"IMAGE","WLD","SSP2_noT_CO2","2015","WHT","AREA",290138800
"IMAGE","ANZ","SSP2_noT_CO2","2015","WHT","YECC",1.02541601657867
"IMAGE","CAN","SSP2_noT_CO2","2015","WHT","YECC",1.04887402057648
"IMAGE","CHN","SSP2_noT_CO2","2015","WHT","YECC",1.01048099994659
"IMAGE","EUR","SSP2_noT_CO2","2015","WHT","YECC",1.00320587784813
"IMAGE","FSU","SSP2_noT_CO2","2015","WHT","YECC",1.04451523567344
"IMAGE","IND","SSP2_noT_CO2","2015","WHT","YECC",1.03139400482178
"IMAGE","MEN","SSP2_noT_CO2","2015","WHT","YECC",0.98271206298652
"IMAGE","OAS","SSP2_noT_CO2","2015","WHT","YECC",1.01930201053619
"IMAGE","OSA","SSP2_noT_CO2","2015","WHT","YECC",1.02467144514129
"IMAGE","USA","SSP2_noT_CO2","2015","WHT","YECC",1.03941404819489
"IMAGE","WLD","SSP2_noT_CO2","2015","WHT","YECC",1.01900994777679
"IMAGE","ANZ","SSP2_noT_noCO2","2015","WHT","AREA",19565826.5625
"IMAGE","CAN","SSP2_noT_noCO2","2015","WHT","AREA",13783796.875
"IMAGE","CHN","SSP2_noT_noCO2","2015","WHT","AREA",21797467.1875
"IMAGE","EUR","SSP2_noT_noCO2","2015","WHT","AREA",46466523.4375
"IMAGE","FSU","SSP2_noT_noCO2","2015","WHT","AREA",65842728.125
"IMAGE","IND","SSP2_noT_noCO2","2015","WHT","AREA",28689615.625
"IMAGE","MEN","SSP2_noT_noCO2","2015","WHT","AREA",45647457.8125
"IMAGE","OAS","SSP2_noT_noCO2","2015","WHT","AREA",12280885.15625
"IMAGE","OSA","SSP2_noT_noCO2","2015","WHT","AREA",8653369.97070312
"IMAGE","USA","SSP2_noT_noCO2","2015","WHT","AREA",20553090.625
"IMAGE","WLD","SSP2_noT_noCO2","2015","WHT","AREA",292121525
"IMAGE","ANZ","SSP2_noT_noCO2","2015","WHT","YECC",1.02024400234222
"IMAGE","CAN","SSP2_noT_noCO2","2015","WHT","YECC",1.04164099693298
"IMAGE","CHN","SSP2_noT_noCO2","2015","WHT","YECC",1.00636494159698
"IMAGE","EUR","SSP2_noT_noCO2","2015","WHT","YECC",0.998862630326444
"IMAGE","FSU","SSP2_noT_noCO2","2015","WHT","YECC",1.03663969285822
"IMAGE","IND","SSP2_noT_noCO2","2015","WHT","YECC",1.02024304866791
"IMAGE","MEN","SSP2_noT_noCO2","2015","WHT","YECC",0.977783178295118
"IMAGE","OAS","SSP2_noT_noCO2","2015","WHT","YECC",1.00804102420807
"IMAGE","OSA","SSP2_noT_noCO2","2015","WHT","YECC",1.01937322387284
"IMAGE","USA","SSP2_noT_noCO2","2015","WHT","YECC",1.03448295593262
"IMAGE","WLD","SSP2_noT_noCO2","2015","WHT","YECC",1.01326203346252
"IMAGE","ANZ","SSP2_noTCrops_CO2","2015","WHT","AREA",20108885.9375
"IMAGE","CAN","SSP2_noTCrops_CO2","2015","WHT","AREA",14466262.5
"IMAGE","CHN","SSP2_noTCrops_CO2","2015","WHT","AREA",21970085.9375
"IMAGE","EUR","SSP2_noTCrops_CO2","2015","WHT","AREA",46404690.625
"IMAGE","FSU","SSP2_noTCrops_CO2","2015","WHT","AREA",68400781.25
"IMAGE","IND","SSP2_noTCrops_CO2","2015","WHT","AREA",29422065.625
"IMAGE","MEN","SSP2_noTCrops_CO2","2015","WHT","AREA",43731742.1875
"IMAGE","OAS","SSP2_noTCrops_CO2","2015","WHT","AREA",12337637.5
"IMAGE","OSA","SSP2_noTCrops_CO2","2015","WHT","AREA",8864143.68972778
"IMAGE","USA","SSP2_noTCrops_CO2","2015","WHT","AREA",21368484.375
"IMAGE","WLD","SSP2_noTCrops_CO2","2015","WHT","AREA",296047650
"IMAGE","ANZ","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","CAN","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","CHN","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","EUR","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","FSU","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","IND","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","MEN","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","OAS","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","OSA","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","USA","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","WLD","SSP2_noTCrops_CO2","2015","WHT","YECC",1
"IMAGE","ANZ","SSP2_T_CO2","2015","WHT","AREA",19445779.6875
"IMAGE","CAN","SSP2_T_CO2","2015","WHT","AREA",13671985.9375
"IMAGE","CHN","SSP2_T_CO2","2015","WHT","AREA",21672326.5625
"IMAGE","EUR","SSP2_T_CO2","2015","WHT","AREA",46226832.8125
"IMAGE","FSU","SSP2_T_CO2","2015","WHT","AREA",65443560.9375
"IMAGE","IND","SSP2_T_CO2","2015","WHT","AREA",28333153.125
"IMAGE","MEN","SSP2_T_CO2","2015","WHT","AREA",45277957.8125
"IMAGE","OAS","SSP2_T_CO2","2015","WHT","AREA",12214403.90625
"IMAGE","OSA","SSP2_T_CO2","2015","WHT","AREA",8599748.12316895
"IMAGE","USA","SSP2_T_CO2","2015","WHT","AREA",20458307.8125
"IMAGE","WLD","SSP2_T_CO2","2015","WHT","AREA",290138800
"IMAGE","ANZ","SSP2_T_CO2","2015","WHT","YECC",1.02541601657867
"IMAGE","CAN","SSP2_T_CO2","2015","WHT","YECC",1.04887402057648
"IMAGE","CHN","SSP2_T_CO2","2015","WHT","YECC",1.01048099994659
"IMAGE","EUR","SSP2_T_CO2","2015","WHT","YECC",1.00320587784813
"IMAGE","FSU","SSP2_T_CO2","2015","WHT","YECC",1.04451523567344
"IMAGE","IND","SSP2_T_CO2","2015","WHT","YECC",1.03139400482178
"IMAGE","MEN","SSP2_T_CO2","2015","WHT","YECC",0.98271206298652
"IMAGE","OAS","SSP2_T_CO2","2015","WHT","YECC",1.01930201053619
"IMAGE","OSA","SSP2_T_CO2","2015","WHT","YECC",1.02467144514129
"IMAGE","USA","SSP2_T_CO2","2015","WHT","YECC",1.03941404819489
"IMAGE","WLD","SSP2_T_CO2","2015","WHT","YECC",1.01900994777679
"IMAGE","ANZ","SSP2_T_noCO2","2015","WHT","AREA",19565826.5625
"IMAGE","CAN","SSP2_T_noCO2","2015","WHT","AREA",13783796.875
"IMAGE","CHN","SSP2_T_noCO2","2015","WHT","AREA",21797467.1875
"IMAGE","EUR","SSP2_T_noCO2","2015","WHT","AREA",46466523.4375
"IMAGE","FSU","SSP2_T_noCO2","2015","WHT","AREA",65842728.125
"IMAGE","IND","SSP2_T_noCO2","2015","WHT","AREA",28689615.625
"IMAGE","MEN","SSP2_T_noCO2","2015","WHT","AREA",45647457.8125
"IMAGE","OAS","SSP2_T_noCO2","2015","WHT","AREA",12280885.15625
"IMAGE","OSA","SSP2_T_noCO2","2015","WHT","AREA",8653369.97070312
"IMAGE","USA","SSP2_T_noCO2","2015","WHT","AREA",20553090.625
"IMAGE","WLD","SSP2_T_noCO2","2015","WHT","AREA",292121525
"IMAGE","ANZ","SSP2_T_noCO2","2015","WHT","YECC",1.02024400234222
"IMAGE","CAN","SSP2_T_noCO2","2015","WHT","YECC",1.04164099693298
"IMAGE","CHN","SSP2_T_noCO2","2015","WHT","YECC",1.00636494159698
"IMAGE","EUR","SSP2_T_noCO2","2015","WHT","YECC",0.998862630326444
"IMAGE","FSU","SSP2_T_noCO2","2015","WHT","YECC",1.03663969285822
"IMAGE","IND","SSP2_T_noCO2","2015","WHT","YECC",1.02024304866791
"IMAGE","MEN","SSP2_T_noCO2","2015","WHT","YECC",0.977783178295118
"IMAGE","OAS","SSP2_T_noCO2","2015","WHT","YECC",1.00804102420807
"IMAGE","OSA","SSP2_T_noCO2","2015","WHT","YECC",1.01937322387284
"IMAGE","USA","SSP2_T_noCO2","2015","WHT","YECC",1.03448295593262
"IMAGE","WLD","SSP2_T_noCO2","2015","WHT","YECC",1.01326203346252
"AIM/CGE","ANZ","SSP1","2020","WHT","AREA",15960956.3314622
"FARM","ANZ","SSP1","2020","WHT","AREA",12593426.09
"GCAM","ANZ","SSP1","2020","WHT","AREA",14456725.4569067
"GLOBIOM","ANZ","SSP1","2020","WHT","AREA",12007310
"IMAGE","ANZ","SSP1","2020","WHT","AREA",18754600
"IMPACT","ANZ","SSP1","2020","WHT","AREA",12324780
"MAGNET","ANZ","SSP1","2020","WHT","AREA",23653796.88
"MAgPIE","ANZ","SSP1","2020","WHT","AREA",8527815.46495664
"AIM/CGE","CAN","SSP1","2020","WHT","AREA",12203197.3035325
"FARM","CAN","SSP1","2020","WHT","AREA",8458393.517
"GCAM","CAN","SSP1","2020","WHT","AREA",10332896.1484
"GLOBIOM","CAN","SSP1","2020","WHT","AREA",12936475
"IMAGE","CAN","SSP1","2020","WHT","AREA",13970115.625
"IMPACT","CAN","SSP1","2020","WHT","AREA",9463896.5
"MAGNET","CAN","SSP1","2020","WHT","AREA",15386709.38
"AIM/CGE","CHN","SSP1","2020","WHT","AREA",19362572.1657952
"FARM","CHN","SSP1","2020","WHT","AREA",18870783.56
"GCAM","CHN","SSP1","2020","WHT","AREA",18099763.374
"GLOBIOM","CHN","SSP1","2020","WHT","AREA",20100605
"IMAGE","CHN","SSP1","2020","WHT","AREA",21162290.625
"IMPACT","CHN","SSP1","2020","WHT","AREA",21097344
"MAGNET","CHN","SSP1","2020","WHT","AREA",17637946.88
"MAgPIE","CHN","SSP1","2020","WHT","AREA",15055223.9453001
"AIM/CGE","EUR","SSP1","2020","WHT","AREA",29871276.6419549
"FARM","EUR","SSP1","2020","WHT","AREA",25168307.92
"GCAM","EUR","SSP1","2020","WHT","AREA",17793530.14876
"GLOBIOM","EUR","SSP1","2020","WHT","AREA",30380322
"IMAGE","EUR","SSP1","2020","WHT","AREA",44052518.75
"IMPACT","EUR","SSP1","2020","WHT","AREA",26248111
"MAGNET","EUR","SSP1","2020","WHT","AREA",28044589.01
"MAgPIE","EUR","SSP1","2020","WHT","AREA",45160510.4778688
"AIM/CGE","FSU","SSP1","2020","WHT","AREA",37026821.0574596
"FARM","FSU","SSP1","2020","WHT","AREA",41824411.41
"GCAM","FSU","SSP1","2020","WHT","AREA",31191400.525
"GLOBIOM","FSU","SSP1","2020","WHT","AREA",40274418
"IMAGE","FSU","SSP1","2020","WHT","AREA",66401439.84375
"IMPACT","FSU","SSP1","2020","WHT","AREA",46894781
"MAGNET","FSU","SSP1","2020","WHT","AREA",83911813.28
"MAgPIE","FSU","SSP1","2020","WHT","AREA",61437181.6666292
"AIM/CGE","IND","SSP1","2020","WHT","AREA",28741647.1805472
"FARM","IND","SSP1","2020","WHT","AREA",26809195.1
"GCAM","IND","SSP1","2020","WHT","AREA",20339980.4071
"GLOBIOM","IND","SSP1","2020","WHT","AREA",20440663
"IMAGE","IND","SSP1","2020","WHT","AREA",27240450
"IMPACT","IND","SSP1","2020","WHT","AREA",28015855
"MAGNET","IND","SSP1","2020","WHT","AREA",30031600
"MAgPIE","IND","SSP1","2020","WHT","AREA",33552595.3560173
"AIM/CGE","MEN","SSP1","2020","WHT","AREA",29767516.1576041
"FARM","MEN","SSP1","2020","WHT","AREA",25075162.62
"GCAM","MEN","SSP1","2020","WHT","AREA",20082327.3401
"GLOBIOM","MEN","SSP1","2020","WHT","AREA",25196706
"IMAGE","MEN","SSP1","2020","WHT","AREA",43194103.90625
"IMPACT","MEN","SSP1","2020","WHT","AREA",28338350
"MAGNET","MEN","SSP1","2020","WHT","AREA",29543250
"MAgPIE","MEN","SSP1","2020","WHT","AREA",19224022.2741395
"AIM/CGE","OAS","SSP1","2020","WHT","AREA",13549891.2118472
"FARM","OAS","SSP1","2020","WHT","AREA",10562910.23
"GCAM","OAS","SSP1","2020","WHT","AREA",10688172.1588
"GLOBIOM","OAS","SSP1","2020","WHT","AREA",9287934
"IMAGE","OAS","SSP1","2020","WHT","AREA",12021547.65625
"IMPACT","OAS","SSP1","2020","WHT","AREA",11680314
"AIM/CGE","OSA","SSP1","2020","WHT","AREA",6865954.68772982
"FARM","OSA","SSP1","2020","WHT","AREA",7463061.111
"GCAM","OSA","SSP1","2020","WHT","AREA",5415246.442787
"GLOBIOM","OSA","SSP1","2020","WHT","AREA",8770081
"IMAGE","OSA","SSP1","2020","WHT","AREA",8524075.38528442
"IMPACT","OSA","SSP1","2020","WHT","AREA",7802259.8
"MAGNET","OSA","SSP1","2020","WHT","AREA",7513409.706
"AIM/CGE","USA","SSP1","2020","WHT","AREA",22007061.2785209
"FARM","USA","SSP1","2020","WHT","AREA",21474710.27
"GCAM","USA","SSP1","2020","WHT","AREA",21576721.468511
"GLOBIOM","USA","SSP1","2020","WHT","AREA",15157668
"IMAGE","USA","SSP1","2020","WHT","AREA",20441268.75
"IMPACT","USA","SSP1","2020","WHT","AREA",19242563
"MAGNET","USA","SSP1","2020","WHT","AREA",27187159.38
"AIM/CGE","WLD","SSP1","2020","WHT","AREA",222202349.81915
"FARM","WLD","SSP1","2020","WHT","AREA",202435735.3
"GCAM","WLD","SSP1","2020","WHT","AREA",174561497.807314
"GLOBIOM","WLD","SSP1","2020","WHT","AREA",200323382
"IMAGE","WLD","SSP1","2020","WHT","AREA",284309725
"IMPACT","WLD","SSP1","2020","WHT","AREA",216552080
"MAGNET","WLD","SSP1","2020","WHT","AREA",269612978.1
"MAgPIE","WLD","SSP1","2020","WHT","AREA",299273762.016703
"IMAGE","ANZ","SSP1","2020","WHT","YECC",0
"MAgPIE","ANZ","SSP1","2020","WHT","YECC",0
"IMAGE","CAN","SSP1","2020","WHT","YECC",0
"IMAGE","CHN","SSP1","2020","WHT","YECC",0
"MAgPIE","CHN","SSP1","2020","WHT","YECC",0
"IMAGE","EUR","SSP1","2020","WHT","YECC",0
"MAgPIE","EUR","SSP1","2020","WHT","YECC",0
"IMAGE","FSU","SSP1","2020","WHT","YECC",0
"MAgPIE","FSU","SSP1","2020","WHT","YECC",0
"IMAGE","IND","SSP1","2020","WHT","YECC",0
"MAgPIE","IND","SSP1","2020","WHT","YECC",0
"IMAGE","MEN","SSP1","2020","WHT","YECC",0
"MAgPIE","MEN","SSP1","2020","WHT","YECC",0
"IMAGE","OAS","SSP1","2020","WHT","YECC",0
"IMAGE","OSA","SSP1","2020","WHT","YECC",0
"IMAGE","USA","SSP1","2020","WHT","YECC",0
